Sample	Bacteria_24k	Protists_1k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Ecoli	Multiple Genomes	No hits
Hte-CBur_069-Ex1-1F-lcwgs-1-T.clmp.fp2_r1_screen	1072.0	8043.0	918.0	1036.0	544.0	63.0	78.0	37.0	1.0	0.0	0.0	25919.0	1119059.0
Hte-CBur_069-Ex1-1F-lcwgs-1-T.clmp.fp2_r2_screen	1073.0	8019.0	898.0	1002.0	508.0	70.0	79.0	34.0	1.0	0.0	0.0	25680.0	1119406.0
Hte-CBur_070-Ex1-8F-lcwgs-1-T.clmp.fp2_r1_screen	718.0	4523.0	549.0	513.0	402.0	61.0	45.0	23.0	0.0	0.0	0.0	16797.0	661305.0
Hte-CBur_070-Ex1-8F-lcwgs-1-T.clmp.fp2_r2_screen	728.0	4646.0	542.0	496.0	365.0	43.0	47.0	25.0	1.0	0.0	0.0	16806.0	661237.0
Hte-CBur_071-Ex1-7G-lcwgs-1-T.clmp.fp2_r1_screen	949.0	7188.0	1121.0	679.0	377.0	73.0	62.0	26.0	0.0	0.0	0.0	25894.0	930880.0
Hte-CBur_071-Ex1-7G-lcwgs-1-T.clmp.fp2_r2_screen	952.0	7125.0	1110.0	680.0	396.0	70.0	78.0	25.0	1.0	0.0	0.0	25739.0	931073.0
Hte-CBur_072-Ex1-1A-lcwgs-1-T.clmp.fp2_r1_screen	741.0	1307.0	146.0	126.0	77.0	13.0	21.0	12.0	0.0	0.0	0.0	4943.0	195517.0
Hte-CBur_072-Ex1-1A-lcwgs-1-T.clmp.fp2_r2_screen	729.0	1307.0	171.0	138.0	91.0	18.0	11.0	12.0	0.0	0.0	0.0	4889.0	195537.0
Hte-CBur_073-Ex1-1C-lcwgs-1-T.clmp.fp2_r1_screen	1398.0	7823.0	787.0	793.0	413.0	77.0	72.0	26.0	0.0	0.0	0.0	28607.0	928422.0
Hte-CBur_073-Ex1-1C-lcwgs-1-T.clmp.fp2_r2_screen	1400.0	7893.0	760.0	798.0	429.0	76.0	51.0	34.0	0.0	0.0	0.0	28361.0	928616.0
Hte-CBur_075-Ex1-3D-lcwgs-1-T.clmp.fp2_r1_screen	558.0	4322.0	424.0	366.0	239.0	29.0	39.0	15.0	0.0	0.0	0.0	15467.0	544731.0
Hte-CBur_075-Ex1-3D-lcwgs-1-T.clmp.fp2_r2_screen	579.0	4114.0	379.0	396.0	211.0	48.0	46.0	21.0	0.0	0.0	0.0	15382.0	545014.0
Hte-CBur_076-Ex1-2E-lcwgs-1-T.clmp.fp2_r1_screen	914.0	7081.0	703.0	696.0	416.0	68.0	69.0	40.0	0.0	0.0	0.0	23550.0	892889.0
Hte-CBur_076-Ex1-2E-lcwgs-1-T.clmp.fp2_r2_screen	928.0	6982.0	783.0	704.0	366.0	65.0	75.0	35.0	1.0	0.0	0.0	23598.0	892889.0
Hte-CBur_077-Ex1-6D-lcwgs-1-T.clmp.fp2_r1_screen	1017.0	4556.0	515.0	530.0	231.0	34.0	36.0	17.0	3.0	0.0	0.0	14849.0	562324.0
Hte-CBur_077-Ex1-6D-lcwgs-1-T.clmp.fp2_r2_screen	1046.0	4573.0	504.0	496.0	233.0	35.0	48.0	17.0	1.0	0.0	0.0	14776.0	562383.0
Hte-CBur_078-Ex1-7F-lcwgs-1-T.clmp.fp2_r1_screen	928.0	6410.0	684.0	720.0	387.0	60.0	61.0	27.0	2.0	0.0	0.0	20545.0	842221.0
Hte-CBur_078-Ex1-7F-lcwgs-1-T.clmp.fp2_r2_screen	907.0	6450.0	671.0	716.0	353.0	51.0	69.0	28.0	2.0	0.0	0.0	20141.0	842657.0
Hte-CBur_079-Ex1-6E-lcwgs-1-T.clmp.fp2_r1_screen	1176.0	3992.0	451.0	413.0	283.0	34.0	43.0	17.0	1.0	0.0	0.0	14221.0	505661.0
Hte-CBur_079-Ex1-6E-lcwgs-1-T.clmp.fp2_r2_screen	1143.0	3917.0	453.0	423.0	262.0	54.0	45.0	16.0	1.0	0.0	0.0	14212.0	505766.0
Hte-CBur_080-Ex1-6G-lcwgs-1-T.clmp.fp2_r1_screen	976.0	4536.0	889.0	463.0	268.0	53.0	52.0	21.0	1.0	0.0	0.0	15543.0	582025.0
Hte-CBur_080-Ex1-6G-lcwgs-1-T.clmp.fp2_r2_screen	934.0	4465.0	875.0	452.0	275.0	51.0	41.0	24.0	2.0	0.0	0.0	15442.0	582266.0
Hte-CBur_082-Ex1-1E-lcwgs-1-T.clmp.fp2_r1_screen	1203.0	8709.0	852.0	854.0	498.0	74.0	65.0	30.0	0.0	0.0	0.0	28200.0	976718.0
Hte-CBur_082-Ex1-1E-lcwgs-1-T.clmp.fp2_r2_screen	1189.0	8444.0	843.0	863.0	481.0	65.0	70.0	37.0	1.0	0.0	0.0	28187.0	977023.0
Hte-CBur_084-Ex1-8A-lcwgs-1-T.clmp.fp2_r1_screen	533.0	810.0	81.0	82.0	46.0	7.0	12.0	4.0	0.0	0.0	0.0	2963.0	124010.0
Hte-CBur_084-Ex1-8A-lcwgs-1-T.clmp.fp2_r2_screen	508.0	819.0	85.0	83.0	41.0	9.0	2.0	6.0	1.0	0.0	0.0	2959.0	124035.0
Hte-CBur_085-Ex1-2H-lcwgs-1-T.clmp.fp2_r1_screen	916.0	7112.0	660.0	763.0	444.0	54.0	54.0	28.0	1.0	0.0	0.0	24998.0	768403.0
Hte-CBur_085-Ex1-2H-lcwgs-1-T.clmp.fp2_r2_screen	920.0	6983.0	693.0	799.0	425.0	57.0	70.0	40.0	3.0	0.0	0.0	24960.0	768483.0
Hte-CBur_087-Ex1-3G-lcwgs-1-T.clmp.fp2_r1_screen	445.0	2783.0	557.0	293.0	130.0	22.0	29.0	6.0	1.0	0.0	0.0	9419.0	293142.0
Hte-CBur_087-Ex1-3G-lcwgs-1-T.clmp.fp2_r2_screen	421.0	2741.0	563.0	296.0	125.0	23.0	26.0	13.0	0.0	0.0	0.0	9416.0	293203.0
Hte-CBur_088-Ex1-8C-lcwgs-1-T.clmp.fp2_r1_screen	1090.0	4465.0	483.0	478.0	311.0	45.0	42.0	14.0	0.0	0.0	0.0	15544.0	623254.0
Hte-CBur_088-Ex1-8C-lcwgs-1-T.clmp.fp2_r2_screen	1101.0	4600.0	521.0	513.0	314.0	51.0	54.0	23.0	1.0	0.0	0.0	15487.0	623061.0
Hte-CBur_089-Ex1-8E-lcwgs-1-T.clmp.fp2_r1_screen	783.0	2583.0	274.0	282.0	145.0	17.0	29.0	18.0	0.0	0.0	0.0	8574.0	334399.0
Hte-CBur_089-Ex1-8E-lcwgs-1-T.clmp.fp2_r2_screen	751.0	2602.0	242.0	259.0	128.0	21.0	22.0	12.0	1.0	0.0	0.0	8597.0	334469.0
Hte-CBur_090-Ex1-8D-lcwgs-1-T.clmp.fp2_r1_screen	672.0	1791.0	211.0	191.0	106.0	18.0	15.0	13.0	0.0	0.0	0.0	6514.0	234225.0
Hte-CBur_090-Ex1-8D-lcwgs-1-T.clmp.fp2_r2_screen	661.0	1797.0	211.0	208.0	101.0	22.0	12.0	13.0	2.0	0.0	0.0	6431.0	234298.0
Hte-CBur_091-Ex1-8B-lcwgs-1-T.clmp.fp2_r1_screen	692.0	1337.0	167.0	161.0	82.0	10.0	12.0	12.0	0.0	0.0	0.0	4944.0	196884.0
Hte-CBur_091-Ex1-8B-lcwgs-1-T.clmp.fp2_r2_screen	665.0	1300.0	150.0	155.0	101.0	14.0	9.0	4.0	2.0	0.0	0.0	4894.0	197007.0
Hte-CBur_092-Ex1-7H-lcwgs-1-T.clmp.fp2_r1_screen	1006.0	7664.0	819.0	857.0	505.0	68.0	77.0	36.0	1.0	0.0	0.0	25464.0	1046490.0
Hte-CBur_092-Ex1-7H-lcwgs-1-T.clmp.fp2_r2_screen	1043.0	7659.0	850.0	806.0	457.0	84.0	80.0	33.0	1.0	0.0	0.0	25376.0	1046598.0
Hte-CBur_093-Ex1-5F-lcwgs-1-T.clmp.fp2_r1_screen	466.0	1617.0	181.0	186.0	83.0	16.0	15.0	10.0	0.0	0.0	0.0	5946.0	206076.0
Hte-CBur_093-Ex1-5F-lcwgs-1-T.clmp.fp2_r2_screen	481.0	1674.0	179.0	164.0	80.0	12.0	23.0	12.0	0.0	0.0	0.0	5852.0	206119.0
Hte-CBur_094-Ex1-7C-lcwgs-1-T.clmp.fp2_r1_screen	1315.0	3839.0	382.0	434.0	250.0	35.0	40.0	23.0	0.0	0.0	0.0	13416.0	473603.0
Hte-CBur_094-Ex1-7C-lcwgs-1-T.clmp.fp2_r2_screen	1287.0	3826.0	418.0	367.0	255.0	43.0	35.0	16.0	1.0	0.0	0.0	13437.0	473652.0
Hte-CBur_095-Ex1-3E-lcwgs-1-T.clmp.fp2_r1_screen	614.0	4061.0	366.0	424.0	245.0	29.0	34.0	26.0	0.0	0.0	0.0	15294.0	412910.0
Hte-CBur_095-Ex1-3E-lcwgs-1-T.clmp.fp2_r2_screen	613.0	3992.0	386.0	402.0	255.0	29.0	42.0	28.0	0.0	0.0	0.0	15303.0	412953.0
Hte-CBur_096-Ex1-4H-lcwgs-1-T.clmp.fp2_r1_screen	1068.0	9454.0	1152.0	1051.0	615.0	77.0	86.0	37.0	0.0	0.0	0.0	31902.0	1260351.0
Hte-CBur_096-Ex1-4H-lcwgs-1-T.clmp.fp2_r2_screen	1069.0	9528.0	1078.0	1092.0	605.0	86.0	92.0	45.0	1.0	0.0	0.0	31454.0	1260743.0
Hte-CJol_002-Ex1-1B-lcwgs-1-T.clmp.fp2_r1_screen	211.0	179.0	29.0	19.0	12.0	1.0	0.0	5.0	0.0	0.0	0.0	910.0	21476.0
Hte-CJol_002-Ex1-1B-lcwgs-1-T.clmp.fp2_r2_screen	205.0	185.0	27.0	16.0	15.0	1.0	2.0	7.0	0.0	0.0	0.0	895.0	21489.0
Hte-CJol_003-Ex1-8A-lcwgs-1-T.clmp.fp2_r1_screen	450.0	156.0	70.0	13.0	12.0	1.0	0.0	12.0	0.0	0.0	0.0	870.0	18485.0
Hte-CJol_003-Ex1-8A-lcwgs-1-T.clmp.fp2_r2_screen	463.0	137.0	67.0	17.0	9.0	0.0	0.0	10.0	1.0	0.0	0.0	894.0	18471.0
Hte-CJol_004-Ex1-7G-lcwgs-1-T.clmp.fp2_r1_screen	8713.0	2285.0	562.0	250.0	167.0	22.0	25.0	111.0	1.0	0.0	0.0	12775.0	331976.0
Hte-CJol_004-Ex1-7G-lcwgs-1-T.clmp.fp2_r2_screen	8643.0	2325.0	548.0	222.0	198.0	24.0	29.0	123.0	1.0	0.0	0.0	12620.0	332154.0
Hte-CJol_005-Ex1-6C-lcwgs-1-T.clmp.fp2_r1_screen	400.0	266.0	113.0	36.0	18.0	3.0	2.0	11.0	0.0	0.0	0.0	1443.0	38850.0
Hte-CJol_005-Ex1-6C-lcwgs-1-T.clmp.fp2_r2_screen	405.0	278.0	120.0	31.0	22.0	2.0	2.0	10.0	0.0	0.0	0.0	1414.0	38858.0
Hte-CJol_006-Ex1-8F-lcwgs-1-T.clmp.fp2_r1_screen	721.0	315.0	57.0	28.0	26.0	9.0	1.0	2.0	0.0	0.0	0.0	1379.0	42525.0
Hte-CJol_006-Ex1-8F-lcwgs-1-T.clmp.fp2_r2_screen	708.0	280.0	57.0	34.0	20.0	2.0	3.0	4.0	0.0	0.0	0.0	1398.0	42557.0
Hte-CJol_007-Ex1-7A-lcwgs-1-T.clmp.fp2_r1_screen	283.0	107.0	10.0	13.0	7.0	2.0	0.0	2.0	0.0	0.0	0.0	574.0	14441.0
Hte-CJol_007-Ex1-7A-lcwgs-1-T.clmp.fp2_r2_screen	268.0	115.0	14.0	9.0	12.0	1.0	0.0	3.0	0.0	0.0	0.0	545.0	14472.0
Hte-CJol_008-Ex1-5G-lcwgs-1-T.clmp.fp2_r1_screen	2063.0	996.0	130.0	118.0	72.0	10.0	6.0	26.0	0.0	0.0	0.0	5532.0	120977.0
Hte-CJol_008-Ex1-5G-lcwgs-1-T.clmp.fp2_r2_screen	2049.0	1014.0	120.0	111.0	72.0	7.0	12.0	28.0	0.0	0.0	0.0	5527.0	120990.0
Hte-CJol_009-Ex1-4G-lcwgs-1-T.clmp.fp2_r1_screen	1724.0	871.0	79.0	99.0	65.0	8.0	8.0	50.0	0.0	0.0	0.0	4614.0	125070.0
Hte-CJol_009-Ex1-4G-lcwgs-1-T.clmp.fp2_r2_screen	1771.0	872.0	80.0	104.0	71.0	11.0	10.0	51.0	1.0	0.0	0.0	4600.0	125017.0
Hte-CJol_010-Ex1-8G-lcwgs-1-T.clmp.fp2_r1_screen	847.0	249.0	40.0	21.0	16.0	1.0	1.0	2.0	0.0	0.0	0.0	1363.0	33684.0
Hte-CJol_010-Ex1-8G-lcwgs-1-T.clmp.fp2_r2_screen	886.0	253.0	37.0	13.0	14.0	3.0	5.0	4.0	0.0	0.0	0.0	1332.0	33677.0
Hte-CJol_011-Ex1-8D-lcwgs-1-T.clmp.fp2_r1_screen	2339.0	856.0	117.0	85.0	60.0	7.0	11.0	14.0	0.0	0.0	0.0	4101.0	105342.0
Hte-CJol_011-Ex1-8D-lcwgs-1-T.clmp.fp2_r2_screen	2280.0	869.0	109.0	105.0	67.0	7.0	8.0	14.0	1.0	0.0	0.0	4084.0	105388.0
Hte-CJol_012-Ex1-7D-lcwgs-1-T.clmp.fp2_r1_screen	1309.0	358.0	49.0	44.0	19.0	2.0	2.0	5.0	1.0	0.0	0.0	1862.0	41252.0
Hte-CJol_012-Ex1-7D-lcwgs-1-T.clmp.fp2_r2_screen	1328.0	387.0	52.0	38.0	26.0	2.0	6.0	7.0	0.0	0.0	0.0	1846.0	41211.0
Hte-CJol_013-Ex1-1G-lcwgs-1-T.clmp.fp2_r1_screen	1612.0	1133.0	153.0	111.0	81.0	11.0	9.0	41.0	0.0	0.0	0.0	5035.0	127329.0
Hte-CJol_013-Ex1-1G-lcwgs-1-T.clmp.fp2_r2_screen	1594.0	1098.0	159.0	121.0	90.0	10.0	14.0	45.0	2.0	0.0	0.0	5066.0	127316.0
Hte-CJol_014-Ex1-3D-lcwgs-1-T.clmp.fp2_r1_screen	14155.0	2945.0	358.0	343.0	310.0	18.0	28.0	158.0	0.0	0.0	0.0	17528.0	413876.0
Hte-CJol_014-Ex1-3D-lcwgs-1-T.clmp.fp2_r2_screen	14149.0	2883.0	328.0	341.0	305.0	20.0	23.0	169.0	2.0	0.0	0.0	17308.0	414191.0
Hte-CJol_016-Ex1-6D-lcwgs-1-T.clmp.fp2_r1_screen	1771.0	694.0	74.0	85.0	51.0	3.0	7.0	32.0	0.0	0.0	0.0	3333.0	81121.0
Hte-CJol_016-Ex1-6D-lcwgs-1-T.clmp.fp2_r2_screen	1677.0	676.0	74.0	82.0	69.0	5.0	6.0	30.0	0.0	0.0	0.0	3422.0	81130.0
Hte-CJol_021-Ex1-2A-lcwgs-1-T.clmp.fp2_r1_screen	1535.0	692.0	162.0	82.0	57.0	3.0	6.0	18.0	0.0	0.0	0.0	3933.0	82995.0
Hte-CJol_021-Ex1-2A-lcwgs-1-T.clmp.fp2_r2_screen	1494.0	701.0	163.0	84.0	54.0	3.0	4.0	16.0	0.0	0.0	0.0	3880.0	83084.0
Hte-CJol_022-Ex1-7E-lcwgs-1-T.clmp.fp2_r1_screen	934.0	195.0	38.0	18.0	14.0	5.0	1.0	8.0	0.0	0.0	0.0	1088.0	25283.0
Hte-CJol_022-Ex1-7E-lcwgs-1-T.clmp.fp2_r2_screen	943.0	187.0	45.0	13.0	11.0	1.0	2.0	3.0	0.0	0.0	0.0	1079.0	25300.0
Hte-CJol_023-Ex1-7F-lcwgs-1-T.clmp.fp2_r1_screen	6832.0	5828.0	716.0	641.0	498.0	73.0	76.0	287.0	0.0	0.0	0.0	26679.0	831103.0
Hte-CJol_023-Ex1-7F-lcwgs-1-T.clmp.fp2_r2_screen	6783.0	5895.0	717.0	631.0	537.0	61.0	62.0	263.0	1.0	0.0	0.0	26331.0	831452.0
Hte-CJol_024-Ex1-2D-lcwgs-1-T.clmp.fp2_r1_screen	6394.0	1620.0	320.0	176.0	115.0	10.0	13.0	43.0	0.0	0.0	0.0	7832.0	188467.0
Hte-CJol_024-Ex1-2D-lcwgs-1-T.clmp.fp2_r2_screen	6244.0	1618.0	332.0	179.0	105.0	9.0	13.0	44.0	2.0	0.0	0.0	7772.0	188672.0
Hte-CJol_028-Ex1-2C-lcwgs-1-T.clmp.fp2_r1_screen	1592.0	1289.0	328.0	132.0	102.0	8.0	12.0	197.0	1.0	0.0	0.0	8423.0	143027.0
Hte-CJol_028-Ex1-2C-lcwgs-1-T.clmp.fp2_r2_screen	1546.0	1238.0	326.0	148.0	112.0	10.0	9.0	205.0	1.0	0.0	0.0	8427.0	143089.0
Hte-CJol_030-Ex1-7B-lcwgs-1-T.clmp.fp2_r1_screen	695.0	406.0	61.0	43.0	36.0	3.0	3.0	14.0	0.0	0.0	0.0	1991.0	59046.0
Hte-CJol_030-Ex1-7B-lcwgs-1-T.clmp.fp2_r2_screen	687.0	428.0	64.0	45.0	40.0	2.0	1.0	13.0	1.0	0.0	0.0	1971.0	59046.0
Hte-CJol_032-Ex1-4H-lcwgs-1-T.clmp.fp2_r1_screen	1569.0	1263.0	116.0	134.0	100.0	10.0	6.0	28.0	0.0	0.0	0.0	5636.0	138587.0
Hte-CJol_032-Ex1-4H-lcwgs-1-T.clmp.fp2_r2_screen	1562.0	1202.0	119.0	127.0	102.0	11.0	11.0	21.0	0.0	0.0	0.0	5560.0	138734.0
Hte-CJol_033-Ex1-6F-lcwgs-1-T.clmp.fp2_r1_screen	3960.0	2917.0	385.0	327.0	223.0	27.0	23.0	122.0	0.0	0.0	0.0	14065.0	352919.0
Hte-CJol_033-Ex1-6F-lcwgs-1-T.clmp.fp2_r2_screen	3893.0	2889.0	347.0	303.0	239.0	28.0	24.0	119.0	0.0	0.0	0.0	14019.0	353107.0
Hte-CJol_034-Ex1-1D-lcwgs-1-T.clmp.fp2_r1_screen	1330.0	1304.0	98.0	169.0	109.0	14.0	7.0	70.0	1.0	0.0	0.0	7226.0	135341.0
Hte-CJol_034-Ex1-1D-lcwgs-1-T.clmp.fp2_r2_screen	1318.0	1330.0	99.0	139.0	110.0	9.0	10.0	72.0	0.0	0.0	0.0	7125.0	135457.0
Hte-CJol_035-Ex1-1F-lcwgs-1-T.clmp.fp2_r1_screen	6556.0	7450.0	596.0	916.0	563.0	47.0	47.0	210.0	2.0	0.0	0.0	37059.0	724513.0
Hte-CJol_035-Ex1-1F-lcwgs-1-T.clmp.fp2_r2_screen	6435.0	7378.0	608.0	909.0	531.0	38.0	44.0	220.0	1.0	0.0	0.0	37282.0	724513.0
Hte-CJol_037-Ex1-3B-lcwgs-1-T.clmp.fp2_r1_screen	2167.0	1558.0	182.0	193.0	144.0	10.0	20.0	67.0	0.0	0.0	0.0	7793.0	192823.0
Hte-CJol_037-Ex1-3B-lcwgs-1-T.clmp.fp2_r2_screen	2118.0	1485.0	170.0	164.0	156.0	12.0	13.0	76.0	0.0	0.0	0.0	7674.0	193089.0
Hte-CJol_038-Ex1-1C-lcwgs-1-T.clmp.fp2_r1_screen	358.0	246.0	164.0	26.0	17.0	0.0	4.0	3.0	0.0	0.0	0.0	1554.0	24824.0
Hte-CJol_038-Ex1-1C-lcwgs-1-T.clmp.fp2_r2_screen	377.0	215.0	153.0	22.0	17.0	1.0	4.0	4.0	0.0	0.0	0.0	1582.0	24821.0
Hte-CJol_039-Ex1-3F-lcwgs-1-T.clmp.fp2_r1_screen	3690.0	1121.0	151.0	104.0	132.0	7.0	5.0	11.0	0.0	0.0	0.0	5501.0	128157.0
Hte-CJol_039-Ex1-3F-lcwgs-1-T.clmp.fp2_r2_screen	3653.0	1121.0	153.0	133.0	105.0	8.0	6.0	12.0	0.0	0.0	0.0	5489.0	128199.0
Hte-CJol_040-Ex1-2F-lcwgs-1-T.clmp.fp2_r1_screen	3877.0	2166.0	516.0	280.0	182.0	13.0	22.0	165.0	0.0	0.0	0.0	11345.0	271074.0
Hte-CJol_040-Ex1-2F-lcwgs-1-T.clmp.fp2_r2_screen	3848.0	2282.0	531.0	247.0	163.0	10.0	19.0	165.0	1.0	0.0	0.0	11242.0	271132.0
Hte-CJol_041-Ex1-5E-lcwgs-1-T.clmp.fp2_r1_screen	566.0	311.0	53.0	42.0	22.0	2.0	3.0	54.0	0.0	0.0	0.0	1481.0	36932.0
Hte-CJol_041-Ex1-5E-lcwgs-1-T.clmp.fp2_r2_screen	547.0	326.0	50.0	40.0	19.0	2.0	4.0	55.0	0.0	0.0	0.0	1468.0	36955.0
Hte-CJol_042-Ex1-6B-lcwgs-1-T.clmp.fp2_r1_screen	1488.0	659.0	99.0	62.0	73.0	6.0	11.0	12.0	0.0	0.0	0.0	3108.0	88957.0
Hte-CJol_042-Ex1-6B-lcwgs-1-T.clmp.fp2_r2_screen	1486.0	676.0	92.0	83.0	60.0	3.0	4.0	13.0	0.0	0.0	0.0	3110.0	88948.0
Hte-CJol_043-Ex1-4A-lcwgs-1-T.clmp.fp2_r1_screen	407.0	309.0	24.0	34.0	38.0	1.0	3.0	6.0	0.0	0.0	0.0	1551.0	40998.0
Hte-CJol_043-Ex1-4A-lcwgs-1-T.clmp.fp2_r2_screen	375.0	308.0	31.0	28.0	33.0	2.0	2.0	8.0	0.0	0.0	0.0	1577.0	41007.0
Hte-CJol_046-Ex1-3G-lcwgs-1-T.clmp.fp2_r1_screen	2448.0	1371.0	115.0	175.0	132.0	18.0	12.0	167.0	0.0	0.0	0.0	7682.0	147975.0
Hte-CJol_046-Ex1-3G-lcwgs-1-T.clmp.fp2_r2_screen	2432.0	1287.0	133.0	165.0	133.0	13.0	8.0	177.0	1.0	0.0	0.0	7627.0	148119.0
Hte-CJol_048-Ex1-8C-lcwgs-1-T.clmp.fp2_r1_screen	3195.0	1324.0	247.0	158.0	152.0	8.0	15.0	55.0	0.0	0.0	0.0	6742.0	177826.0
Hte-CJol_048-Ex1-8C-lcwgs-1-T.clmp.fp2_r2_screen	3124.0	1341.0	221.0	151.0	113.0	8.0	12.0	68.0	0.0	0.0	0.0	6706.0	177978.0
Hte-CJol_049-Ex1-4E-lcwgs-1-T.clmp.fp2_r1_screen	6058.0	1536.0	124.0	137.0	105.0	7.0	13.0	47.0	0.0	0.0	0.0	7597.0	153099.0
Hte-CJol_049-Ex1-4E-lcwgs-1-T.clmp.fp2_r2_screen	5963.0	1495.0	125.0	165.0	121.0	11.0	11.0	44.0	1.0	0.0	0.0	7638.0	153149.0
Hte-CJol_050-Ex1-8E-lcwgs-1-T.clmp.fp2_r1_screen	237.0	82.0	14.0	6.0	5.0	3.0	2.0	0.0	0.0	0.0	0.0	396.0	14184.0
Hte-CJol_050-Ex1-8E-lcwgs-1-T.clmp.fp2_r2_screen	227.0	78.0	16.0	8.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	398.0	14197.0
Hte-CJol_052-Ex1-5D-lcwgs-1-T.clmp.fp2_r1_screen	1700.0	1053.0	102.0	114.0	102.0	8.0	10.0	36.0	0.0	0.0	0.0	4868.0	133717.0
Hte-CJol_052-Ex1-5D-lcwgs-1-T.clmp.fp2_r2_screen	1622.0	1049.0	102.0	118.0	85.0	11.0	11.0	35.0	0.0	0.0	0.0	4790.0	133887.0
Hte-CJol_053-Ex1-5A-lcwgs-1-T.clmp.fp2_r1_screen	856.0	560.0	59.0	71.0	54.0	1.0	7.0	88.0	0.0	0.0	0.0	2840.0	66442.0
Hte-CJol_053-Ex1-5A-lcwgs-1-T.clmp.fp2_r2_screen	890.0	560.0	66.0	62.0	45.0	4.0	4.0	86.0	0.0	0.0	0.0	2784.0	66477.0
Hte-CJol_054-Ex1-4D-lcwgs-1-T.clmp.fp2_r1_screen	3422.0	2222.0	279.0	252.0	204.0	12.0	28.0	46.0	0.0	0.0	0.0	10742.0	296782.0
Hte-CJol_054-Ex1-4D-lcwgs-1-T.clmp.fp2_r2_screen	3386.0	2201.0	268.0	259.0	205.0	18.0	25.0	57.0	1.0	0.0	0.0	10536.0	297033.0
Hte-CJol_055-Ex1-4B-lcwgs-1-T.clmp.fp2_r1_screen	2323.0	1711.0	257.0	213.0	181.0	10.0	13.0	92.0	1.0	0.0	0.0	7897.0	215270.0
Hte-CJol_055-Ex1-4B-lcwgs-1-T.clmp.fp2_r2_screen	2310.0	1596.0	257.0	185.0	156.0	18.0	11.0	97.0	1.0	0.0	0.0	7885.0	215452.0
Hte-CJol_056-Ex1-5B-lcwgs-1-T.clmp.fp2_r1_screen	1975.0	1613.0	180.0	205.0	174.0	16.0	15.0	34.0	0.0	0.0	0.0	7828.0	202562.0
Hte-CJol_056-Ex1-5B-lcwgs-1-T.clmp.fp2_r2_screen	1950.0	1650.0	176.0	204.0	167.0	15.0	15.0	37.0	1.0	0.0	0.0	7803.0	202584.0
Hte-CJol_057-Ex1-3E-lcwgs-1-T.clmp.fp2_r1_screen	4795.0	2022.0	208.0	212.0	176.0	18.0	17.0	94.0	0.0	0.0	0.0	10139.0	235620.0
Hte-CJol_057-Ex1-3E-lcwgs-1-T.clmp.fp2_r2_screen	4750.0	1995.0	214.0	220.0	193.0	14.0	19.0	85.0	1.0	0.0	0.0	9987.0	235823.0
Hte-CJol_061-Ex1-1A-lcwgs-1-T.clmp.fp2_r1_screen	481.0	277.0	40.0	35.0	16.0	3.0	3.0	6.0	0.0	0.0	0.0	1713.0	35057.0
Hte-CJol_061-Ex1-1A-lcwgs-1-T.clmp.fp2_r2_screen	477.0	303.0	37.0	27.0	16.0	3.0	2.0	3.0	0.0	0.0	0.0	1706.0	35057.0
Hte-CJol_062-Ex1-6A-lcwgs-1-T.clmp.fp2_r1_screen	1102.0	418.0	42.0	45.0	38.0	2.0	3.0	54.0	0.0	0.0	0.0	2029.0	55706.0
Hte-CJol_062-Ex1-6A-lcwgs-1-T.clmp.fp2_r2_screen	1108.0	431.0	42.0	45.0	42.0	2.0	5.0	48.0	1.0	0.0	0.0	2015.0	55700.0
Hte-CJol_063-Ex1-5C-lcwgs-1-T.clmp.fp2_r1_screen	1482.0	708.0	136.0	78.0	64.0	5.0	6.0	24.0	0.0	0.0	0.0	3705.0	81966.0
Hte-CJol_063-Ex1-5C-lcwgs-1-T.clmp.fp2_r2_screen	1438.0	704.0	139.0	71.0	68.0	3.0	9.0	20.0	0.0	0.0	0.0	3703.0	82019.0
Hte-CJol_064-Ex1-6G-lcwgs-1-T.clmp.fp2_r1_screen	1551.0	1142.0	139.0	131.0	113.0	10.0	13.0	78.0	0.0	0.0	0.0	6949.0	150344.0
Hte-CJol_064-Ex1-6G-lcwgs-1-T.clmp.fp2_r2_screen	1549.0	1158.0	128.0	148.0	95.0	10.0	13.0	77.0	1.0	0.0	0.0	6899.0	150392.0
Hte-CJol_067-Ex1-2B-lcwgs-1-T.clmp.fp2_r1_screen	570.0	466.0	186.0	52.0	39.0	1.0	3.0	31.0	0.0	0.0	0.0	2674.0	53596.0
Hte-CJol_067-Ex1-2B-lcwgs-1-T.clmp.fp2_r2_screen	620.0	453.0	170.0	50.0	43.0	3.0	2.0	31.0	0.0	0.0	0.0	2650.0	53596.0
Hte-CJol_068-Ex1-2G-lcwgs-1-T.clmp.fp2_r1_screen	3438.0	2339.0	1123.0	256.0	219.0	17.0	28.0	74.0	0.0	0.0	0.0	14510.0	302048.0
Hte-CJol_068-Ex1-2G-lcwgs-1-T.clmp.fp2_r2_screen	3436.0	2368.0	1141.0	281.0	192.0	20.0	29.0	62.0	2.0	0.0	0.0	14311.0	302210.0
