Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences	Snippy_mqc-generalstats-snippy-VariantTotal
Hte-CBur_032-Ex1-3B-lcwgs-1-T.2	12.1828972057438	46.0	150.0	18.181818181818183	530355.0	
Hte-CBur_035-Ex1-5A-lcwgs-1-T.1	15.617467162150348	45.0	150.0	9.090909090909092	1323224.0	
Hte-CBur_035-Ex1-5A-lcwgs-1-T.2	14.537886011200115	45.0	150.0	9.090909090909092	1323224.0	
Hte-CBur_036-Ex1-5B-lcwgs-1-T.1	18.707398241922164	45.0	150.0	18.181818181818183	486628.0	
Hte-CBur_036-Ex1-5B-lcwgs-1-T.2	17.932743582517745	45.0	150.0	18.181818181818183	486628.0	
Hte-CBur_037-Ex1-5D-lcwgs-1-T.1	10.093436583202546	45.0	150.0	18.181818181818183	519002.0	
Hte-CBur_037-Ex1-5D-lcwgs-1-T.2	9.680829013268337	45.0	150.0	18.181818181818183	519002.0	
Hte-CBur_038-Ex1-1G-lcwgs-1-T.1	10.178453420608975	45.0	150.0	18.181818181818183	538748.0	
Hte-CBur_038-Ex1-1G-lcwgs-1-T.2	9.767296490157904	45.0	150.0	18.181818181818183	538748.0	
Hte-CBur_040-Ex1-4F-lcwgs-1-T.1	9.754140482939462	45.0	150.0	18.181818181818183	770157.0	
Hte-CBur_040-Ex1-4F-lcwgs-1-T.2	9.254072776718402	45.0	150.0	18.181818181818183	770157.0	
Hte-CBur_041-Ex1-2F-lcwgs-1-T.1	9.91151447452441	45.0	150.0	18.181818181818183	747802.0	
Hte-CBur_041-Ex1-2F-lcwgs-1-T.2	9.454312694435615	45.0	150.0	18.181818181818183	747802.0	
Hte-CBur_042-Ex1-6H-lcwgs-1-T.1	10.190429010708925	44.0	150.0	18.181818181818183	1139841.0	
Hte-CBur_042-Ex1-6H-lcwgs-1-T.2	9.659608730349774	44.0	150.0	18.181818181818183	1139841.0	
Hte-CBur_044-Ex1-3F-lcwgs-1-T.1	9.290368258175818	45.0	150.0	18.181818181818183	326610.0	
Hte-CBur_044-Ex1-3F-lcwgs-1-T.2	8.9315962302868	45.0	150.0	18.181818181818183	326610.0	
Hte-CBur_048-Ex1-7A-lcwgs-1-T.1	14.614414154831962	44.0	150.0	9.090909090909092	2106760.0	
Hte-CBur_048-Ex1-7A-lcwgs-1-T.2	13.702030399883498	44.0	150.0	9.090909090909092	2106760.0	
Hte-CBur_049-Ex1-6B-lcwgs-1-T.1	19.28327054214735	46.0	150.0	18.181818181818183	1533318.0	
Hte-CBur_049-Ex1-6B-lcwgs-1-T.2	18.256639385373106	46.0	150.0	18.181818181818183	1533318.0	
Hte-CBur_051-Ex1-2D-lcwgs-1-T.1	19.26633242767967	46.0	150.0	18.181818181818183	527562.0	
Hte-CBur_051-Ex1-2D-lcwgs-1-T.2	18.738791267659707	46.0	150.0	18.181818181818183	527562.0	
Hte-CBur_053-Ex1-3C-lcwgs-1-T.1	19.40383375503872	45.0	150.0	18.181818181818183	483959.0	
Hte-CBur_053-Ex1-3C-lcwgs-1-T.2	18.768434396139483	46.0	150.0	18.181818181818183	483959.0	
Hte-CBur_054-Ex1-3H-lcwgs-1-T.1	9.541075301733315	44.0	150.0	9.090909090909092	659219.0	
Hte-CBur_054-Ex1-3H-lcwgs-1-T.2	9.059468237238704	44.0	150.0	18.181818181818183	659219.0	
Hte-CBur_055-Ex1-6A-lcwgs-1-T.1	12.654855190333677	45.0	150.0	18.181818181818183	1364495.0	
Hte-CBur_055-Ex1-6A-lcwgs-1-T.2	11.849519131908608	45.0	150.0	18.181818181818183	1364495.0	
Hte-CBur_056-Ex1-8G-lcwgs-1-T.1	15.119374914546555	45.0	150.0	18.181818181818183	706321.0	
Hte-CBur_056-Ex1-8G-lcwgs-1-T.2	14.48485054109858	45.0	150.0	18.181818181818183	706321.0	
Hte-CBur_057-Ex1-5E-lcwgs-1-T.1	12.814308867553208	45.0	150.0	18.181818181818183	159585.0	
Hte-CBur_057-Ex1-5E-lcwgs-1-T.2	12.588589411358129	45.0	150.0	18.181818181818183	159585.0	
Hte-CBur_058-Ex1-8H-lcwgs-1-T.1	14.385515182969172	45.0	150.0	18.181818181818183	571858.0	
Hte-CBur_058-Ex1-8H-lcwgs-1-T.2	13.848084464610778	45.0	150.0	18.181818181818183	571858.0	
Hte-CBur_059-Ex1-4C-lcwgs-1-T.1	12.187388717479791	46.0	150.0	18.181818181818183	1073662.0	
Hte-CBur_059-Ex1-4C-lcwgs-1-T.2	11.626208582206104	46.0	150.0	18.181818181818183	1073662.0	
Hte-CBur_060-Ex1-5H-lcwgs-1-T.1	10.466830880978335	45.0	150.0	18.181818181818183	858863.0	
Hte-CBur_060-Ex1-5H-lcwgs-1-T.2	10.03972863268082	45.0	150.0	18.181818181818183	858863.0	
Hte-CBur_061-Ex1-4E-lcwgs-1-T.1	10.893523673311677	45.0	150.0	18.181818181818183	734609.0	
Hte-CBur_061-Ex1-4E-lcwgs-1-T.2	10.485679956965427	46.0	150.0	18.181818181818183	734609.0	
Hte-CBur_062-Ex1-1B-lcwgs-1-T.1	9.672638828100915	45.0	150.0	9.090909090909092	1409682.0	
Hte-CBur_062-Ex1-1B-lcwgs-1-T.2	9.175990182774797	45.0	150.0	18.181818181818183	1409682.0	
Hte-CBur_063-Ex1-5G-lcwgs-1-T.1	10.31568892230328	44.0	150.0	18.181818181818183	808369.0	
Hte-CBur_063-Ex1-5G-lcwgs-1-T.2	9.799057912497162	45.0	150.0	18.181818181818183	808369.0	
Hte-CBur_064-Ex1-3A-lcwgs-1-T.1	11.148339832389837	46.0	150.0	18.181818181818183	513197.0	
Hte-CBur_064-Ex1-3A-lcwgs-1-T.2	10.69040871141219	46.0	150.0	18.181818181818183	513197.0	
Hte-CBur_066-Ex1-1D-lcwgs-1-T.1	10.138130015493672	45.0	150.0	18.181818181818183	1127271.0	
Hte-CBur_066-Ex1-1D-lcwgs-1-T.2	9.725166708620534	45.0	150.0	18.181818181818183	1127271.0	
Hte-CBur_067-Ex1-2A-lcwgs-1-T.1	19.660458370228014	45.0	150.0	18.181818181818183	1790845.0	
Hte-CBur_067-Ex1-2A-lcwgs-1-T.2	18.595163952836586	46.0	150.0	18.181818181818183	1790845.0	
Hte-CBur_069-Ex1-1F-lcwgs-1-T.1	10.343590008213326	45.0	150.0	18.181818181818183	1360827.0	
Hte-CBur_069-Ex1-1F-lcwgs-1-T.2	9.87734848675234	45.0	150.0	18.181818181818183	1360827.0	
Hte-CBur_070-Ex1-8F-lcwgs-1-T.1	9.8654471195361	45.0	150.0	9.090909090909092	795095.0	
Hte-CBur_070-Ex1-8F-lcwgs-1-T.2	9.267238130029014	45.0	150.0	18.181818181818183	795095.0	
Hte-CBur_071-Ex1-7G-lcwgs-1-T.1	15.968078494696243	45.0	150.0	18.181818181818183	1167613.0	
Hte-CBur_071-Ex1-7G-lcwgs-1-T.2	15.27743755431078	45.0	150.0	18.181818181818183	1167613.0	
Hte-CBur_072-Ex1-1A-lcwgs-1-T.1	8.812538187302067	44.0	150.0	18.181818181818183	235326.0	
Hte-CBur_072-Ex1-1A-lcwgs-1-T.2	8.565185903486991	44.0	150.0	18.181818181818183	235326.0	
Hte-CBur_073-Ex1-1C-lcwgs-1-T.1	19.737464903086746	46.0	150.0	9.090909090909092	1214230.0	
Hte-CBur_073-Ex1-1C-lcwgs-1-T.2	18.956052949314255	46.0	150.0	18.181818181818183	1214230.0	
Hte-CBur_075-Ex1-3D-lcwgs-1-T.1	15.340465158260983	44.0	150.0	9.090909090909092	679864.0	
Hte-CBur_075-Ex1-3D-lcwgs-1-T.2	14.726963305273841	45.0	150.0	9.090909090909092	679864.0	
Hte-CBur_076-Ex1-2E-lcwgs-1-T.1	10.637034630445157	45.0	150.0	9.090909090909092	1092679.0	
Hte-CBur_076-Ex1-2E-lcwgs-1-T.2	10.199072385961387	45.0	150.0	9.090909090909092	1092679.0	
Hte-CBur_077-Ex1-6D-lcwgs-1-T.1	10.361407724756802	45.0	150.0	18.181818181818183	689415.0	
Hte-CBur_077-Ex1-6D-lcwgs-1-T.2	9.962574242431415	45.0	150.0	18.181818181818183	689415.0	
Hte-CBur_078-Ex1-7F-lcwgs-1-T.1	9.26339016239038	45.0	150.0	9.090909090909092	1009752.0	
Hte-CBur_078-Ex1-7F-lcwgs-1-T.2	8.812972393613194	45.0	150.0	18.181818181818183	1009752.0	
Hte-CBur_079-Ex1-6E-lcwgs-1-T.1	10.005798637747588	45.0	150.0	18.181818181818183	617684.0	
Hte-CBur_079-Ex1-6E-lcwgs-1-T.2	9.609315573081702	45.0	150.0	18.181818181818183	617684.0	
Hte-CBur_080-Ex1-6G-lcwgs-1-T.1	10.625930572305492	45.0	150.0	18.181818181818183	714938.0	
Hte-CBur_080-Ex1-6G-lcwgs-1-T.2	10.17479600674028	45.0	150.0	18.181818181818183	714938.0	
Hte-CBur_082-Ex1-1E-lcwgs-1-T.1	11.489873467905369	45.0	150.0	18.181818181818183	1217524.0	
Hte-CBur_082-Ex1-1E-lcwgs-1-T.2	10.971658059526462	46.0	150.0	18.181818181818183	1217524.0	
Hte-CBur_084-Ex1-8A-lcwgs-1-T.1	12.891061268019655	44.0	150.0	18.181818181818183	150925.0	
Hte-CBur_084-Ex1-8A-lcwgs-1-T.2	12.421204492014027	44.0	150.0	18.181818181818183	150925.0	
Hte-CBur_085-Ex1-2H-lcwgs-1-T.1	13.307701763581662	47.0	150.0	18.181818181818183	982615.0	
Hte-CBur_085-Ex1-2H-lcwgs-1-T.2	12.854547358176376	47.0	150.0	18.181818181818183	982615.0	
Hte-CBur_087-Ex1-3G-lcwgs-1-T.1	10.496860056617322	45.0	150.0	18.181818181818183	360172.0	
Hte-CBur_087-Ex1-3G-lcwgs-1-T.2	10.013588551383634	46.0	150.0	18.181818181818183	360172.0	
Hte-CBur_088-Ex1-8C-lcwgs-1-T.1	10.091273068193772	45.0	150.0	18.181818181818183	757582.0	
Hte-CBur_088-Ex1-8C-lcwgs-1-T.2	9.480476854972054	45.0	150.0	18.181818181818183	757582.0	
Hte-CBur_089-Ex1-8E-lcwgs-1-T.1	9.66095101685815	45.0	150.0	18.181818181818183	405658.0	
Hte-CBur_089-Ex1-8E-lcwgs-1-T.2	9.303370996985493	45.0	150.0	18.181818181818183	405658.0	
Hte-CBur_090-Ex1-8D-lcwgs-1-T.1	10.333807609189677	45.0	150.0	18.181818181818183	286976.0	
Hte-CBur_090-Ex1-8D-lcwgs-1-T.2	9.94051568082456	45.0	150.0	18.181818181818183	286976.0	
Hte-CBur_091-Ex1-8B-lcwgs-1-T.1	10.115937260909774	45.0	150.0	18.181818181818183	239472.0	
Hte-CBur_091-Ex1-8B-lcwgs-1-T.2	9.597606591925157	45.0	150.0	18.181818181818183	239472.0	
Hte-CBur_092-Ex1-7H-lcwgs-1-T.1	9.60768107494097	44.0	150.0	9.090909090909092	1259341.0	
Hte-CBur_092-Ex1-7H-lcwgs-1-T.2	9.19200851327669	44.0	150.0	18.181818181818183	1259341.0	
Hte-CBur_093-Ex1-5F-lcwgs-1-T.1	9.535325732961425	45.0	150.0	18.181818181818183	249327.0	
Hte-CBur_093-Ex1-5F-lcwgs-1-T.2	9.13943191214311	45.0	150.0	18.181818181818183	249327.0	
Hte-CBur_094-Ex1-7C-lcwgs-1-T.1	10.187045852372776	45.0	150.0	18.181818181818183	578781.0	
Hte-CBur_094-Ex1-7C-lcwgs-1-T.2	9.68767979169347	45.0	150.0	18.181818181818183	578781.0	
Hte-CBur_095-Ex1-3E-lcwgs-1-T.1	13.594087132039647	46.0	150.0	18.181818181818183	529715.0	
Hte-CBur_095-Ex1-3E-lcwgs-1-T.2	13.01809664379266	46.0	150.0	18.181818181818183	529715.0	
Hte-CBur_096-Ex1-4H-lcwgs-1-T.1	10.66046643963358	45.0	150.0	9.090909090909092	1528754.0	
Hte-CBur_096-Ex1-4H-lcwgs-1-T.2	10.099509332366694	45.0	150.0	9.090909090909092	1528754.0	
Hte-CJol_002-Ex1-1B-lcwgs-1-T.1	12.228043367532564	46.0	150.0	18.181818181818183	27486.0	
Hte-CJol_002-Ex1-1B-lcwgs-1-T.2	11.507676635378004	46.0	150.0	18.181818181818183	27486.0	
Hte-CJol_003-Ex1-8A-lcwgs-1-T.1	10.659659916260793	48.0	150.0	18.181818181818183	23406.0	
Hte-CJol_003-Ex1-8A-lcwgs-1-T.2	10.082884730410996	49.0	150.0	18.181818181818183	23406.0	
Hte-CJol_004-Ex1-7G-lcwgs-1-T.1	12.450930236488318	46.0	150.0	18.181818181818183	425430.0	
Hte-CJol_004-Ex1-7G-lcwgs-1-T.2	11.846705189335196	47.0	150.0	18.181818181818183	425430.0	
Hte-CJol_005-Ex1-6C-lcwgs-1-T.1	12.453704661604348	47.0	150.0	18.181818181818183	48331.0	
Hte-CJol_005-Ex1-6C-lcwgs-1-T.2	11.787465601787673	47.0	150.0	18.181818181818183	48331.0	
Hte-CJol_006-Ex1-8F-lcwgs-1-T.1	11.706080759189746	47.0	150.0	18.181818181818183	52477.0	
Hte-CJol_006-Ex1-8F-lcwgs-1-T.2	10.903824532652393	47.0	150.0	18.181818181818183	52477.0	
Hte-CJol_007-Ex1-7A-lcwgs-1-T.1	9.514204067910569	47.0	150.0	18.181818181818183	17847.0	
Hte-CJol_007-Ex1-7A-lcwgs-1-T.2	9.077155824508324	47.0	150.0	18.181818181818183	17847.0	
Hte-CJol_008-Ex1-5G-lcwgs-1-T.1	22.033798773528886	49.0	150.0	18.181818181818183	163427.0	
Hte-CJol_008-Ex1-5G-lcwgs-1-T.2	21.106923606829923	49.0	150.0	18.181818181818183	163427.0	
Hte-CJol_009-Ex1-4G-lcwgs-1-T.1	19.014215058245696	47.0	150.0	18.181818181818183	161581.0	
Hte-CJol_009-Ex1-4G-lcwgs-1-T.2	18.126314396449743	47.0	150.0	18.181818181818183	161581.0	
Hte-CJol_010-Ex1-8G-lcwgs-1-T.1	7.24336622400277	46.0	150.0	18.181818181818183	40437.0	
Hte-CJol_010-Ex1-8G-lcwgs-1-T.2	6.741350743131292	46.0	150.0	18.181818181818183	40437.0	
Hte-CJol_011-Ex1-8D-lcwgs-1-T.1	14.605971122044565	48.0	150.0	18.181818181818183	133574.0	
Hte-CJol_011-Ex1-8D-lcwgs-1-T.2	13.770142680771642	48.0	150.0	18.181818181818183	133574.0	
Hte-CJol_012-Ex1-7D-lcwgs-1-T.1	10.373275628888294	49.0	150.0	18.181818181818183	51758.0	
Hte-CJol_012-Ex1-7D-lcwgs-1-T.2	9.631361335445732	49.0	150.0	18.181818181818183	51758.0	
Hte-CJol_013-Ex1-1G-lcwgs-1-T.1	21.671546733014253	48.0	150.0	18.181818181818183	171912.0	
Hte-CJol_013-Ex1-1G-lcwgs-1-T.2	21.055587935142512	48.0	150.0	18.181818181818183	171912.0	
Hte-CJol_014-Ex1-3D-lcwgs-1-T.1	15.383479268388939	49.0	150.0	18.181818181818183	549080.0	
Hte-CJol_014-Ex1-3D-lcwgs-1-T.2	14.542961297342487	50.0	150.0	18.181818181818183	549080.0	
Hte-CJol_016-Ex1-6D-lcwgs-1-T.1	13.858740538492185	49.0	150.0	18.181818181818183	102917.0	
Hte-CJol_016-Ex1-6D-lcwgs-1-T.2	12.736476966876225	49.0	150.0	18.181818181818183	102917.0	
Hte-CJol_021-Ex1-2A-lcwgs-1-T.1	18.458486120706453	49.0	150.0	18.181818181818183	112902.0	
Hte-CJol_021-Ex1-2A-lcwgs-1-T.2	17.557704912224764	50.0	150.0	18.181818181818183	112902.0	
Hte-CJol_022-Ex1-7E-lcwgs-1-T.1	7.598205351667147	47.0	150.0	18.181818181818183	30981.0	
Hte-CJol_022-Ex1-7E-lcwgs-1-T.2	7.004292953745832	47.0	150.0	18.181818181818183	30981.0	
Hte-CJol_023-Ex1-7F-lcwgs-1-T.1	14.338653464546056	46.0	150.0	18.181818181818183	1049946.0	
Hte-CJol_023-Ex1-7F-lcwgs-1-T.2	13.515439963978707	46.0	150.0	18.181818181818183	1049946.0	
Hte-CJol_024-Ex1-2D-lcwgs-1-T.1	20.160428598139617	50.0	150.0	18.181818181818183	268142.0	
Hte-CJol_024-Ex1-2D-lcwgs-1-T.2	19.476832522974746	50.0	150.0	18.181818181818183	268142.0	
Hte-CJol_028-Ex1-2C-lcwgs-1-T.1	29.476038474236304	49.0	150.0	18.181818181818183	203461.0	
Hte-CJol_028-Ex1-2C-lcwgs-1-T.2	28.403589018419424	49.0	150.0	18.181818181818183	203461.0	
Hte-CJol_030-Ex1-7B-lcwgs-1-T.1	13.528666540877111	48.0	150.0	18.181818181818183	74198.0	
Hte-CJol_030-Ex1-7B-lcwgs-1-T.2	12.901965012534035	48.0	150.0	18.181818181818183	74198.0	
Hte-CJol_032-Ex1-4H-lcwgs-1-T.1	23.27714374087448	48.0	150.0	18.181818181818183	187082.0	
Hte-CJol_032-Ex1-4H-lcwgs-1-T.2	22.647912798995293	49.0	150.0	18.181818181818183	187082.0	
Hte-CJol_033-Ex1-6F-lcwgs-1-T.1	16.218066591167428	48.0	150.0	18.181818181818183	465385.0	
Hte-CJol_033-Ex1-6F-lcwgs-1-T.2	15.61272026271837	48.0	150.0	18.181818181818183	465385.0	
Hte-CJol_034-Ex1-1D-lcwgs-1-T.1	26.603803363278672	51.0	150.0	18.181818181818183	188318.0	
Hte-CJol_034-Ex1-1D-lcwgs-1-T.2	25.38752299893804	52.0	150.0	18.181818181818183	188318.0	
Hte-CJol_035-Ex1-1F-lcwgs-1-T.1	22.72667756623848	51.0	150.0	18.181818181818183	1048871.0	
Hte-CJol_035-Ex1-1F-lcwgs-1-T.2	21.72641314847145	51.0	150.0	18.181818181818183	1048871.0	
Hte-CJol_037-Ex1-3B-lcwgs-1-T.1	16.533133866232717	48.0	150.0	18.181818181818183	249944.0	
Hte-CJol_037-Ex1-3B-lcwgs-1-T.2	15.48027341041984	48.0	150.0	18.181818181818183	249944.0	
Hte-CJol_038-Ex1-1C-lcwgs-1-T.1	14.814593480144623	50.0	150.0	18.181818181818183	33467.0	
Hte-CJol_038-Ex1-1C-lcwgs-1-T.2	14.124361311142323	50.0	150.0	18.181818181818183	33467.0	
Hte-CJol_039-Ex1-3F-lcwgs-1-T.1	16.10510456634067	49.0	150.0	18.181818181818183	164765.0	
Hte-CJol_039-Ex1-3F-lcwgs-1-T.2	15.55537369430823	50.0	150.0	18.181818181818183	164765.0	
Hte-CJol_040-Ex1-2F-lcwgs-1-T.1	17.322076670588245	49.0	150.0	18.181818181818183	362599.0	
Hte-CJol_040-Ex1-2F-lcwgs-1-T.2	16.534476870579667	49.0	150.0	18.181818181818183	362599.0	
Hte-CJol_041-Ex1-5E-lcwgs-1-T.1	11.531774319742667	47.0	150.0	18.181818181818183	46012.0	
Hte-CJol_041-Ex1-5E-lcwgs-1-T.2	10.627662348952455	47.0	150.0	18.181818181818183	46012.0	
Hte-CJol_042-Ex1-6B-lcwgs-1-T.1	14.362573932872507	49.0	150.0	18.181818181818183	112264.0	
Hte-CJol_042-Ex1-6B-lcwgs-1-T.2	13.749732772749951	49.0	150.0	18.181818181818183	112264.0	
Hte-CJol_043-Ex1-4A-lcwgs-1-T.1	19.979147890932865	48.0	150.0	18.181818181818183	56589.0	
Hte-CJol_043-Ex1-4A-lcwgs-1-T.2	19.210447260068207	48.0	150.0	18.181818181818183	56589.0	
Hte-CJol_046-Ex1-3G-lcwgs-1-T.1	21.884202613322188	49.0	150.0	18.181818181818183	197220.0	
Hte-CJol_046-Ex1-3G-lcwgs-1-T.2	21.072367890398183	49.0	150.0	18.181818181818183	197220.0	
Hte-CJol_048-Ex1-8C-lcwgs-1-T.1	14.67209118856448	48.0	150.0	18.181818181818183	229417.0	
Hte-CJol_048-Ex1-8C-lcwgs-1-T.2	14.005420575163981	48.0	150.0	18.181818181818183	229417.0	
Hte-CJol_049-Ex1-4E-lcwgs-1-T.1	22.788369934241942	52.0	150.0	18.181818181818183	202448.0	
Hte-CJol_049-Ex1-4E-lcwgs-1-T.2	21.523581605402725	52.0	150.0	18.181818181818183	202448.0	
Hte-CJol_050-Ex1-8E-lcwgs-1-T.1	3.527139029102017	43.0	150.0	18.181818181818183	16047.0	
Hte-CJol_050-Ex1-8E-lcwgs-1-T.2	3.1158471988533734	43.0	150.0	18.181818181818183	16047.0	
Hte-CJol_052-Ex1-5D-lcwgs-1-T.1	21.355749279948967	48.0	150.0	18.181818181818183	173003.0	
Hte-CJol_052-Ex1-5D-lcwgs-1-T.2	20.31525300560324	48.0	150.0	18.181818181818183	173003.0	
Hte-CJol_053-Ex1-5A-lcwgs-1-T.1	18.095917686190106	49.0	150.0	18.181818181818183	86887.0	
Hte-CJol_053-Ex1-5A-lcwgs-1-T.2	16.282067512976624	50.0	150.0	18.181818181818183	86887.0	
Hte-CJol_054-Ex1-4D-lcwgs-1-T.1	16.703475303216422	47.0	150.0	18.181818181818183	385700.0	
Hte-CJol_054-Ex1-4D-lcwgs-1-T.2	15.678968548339682	47.0	150.0	18.181818181818183	385700.0	
Hte-CJol_055-Ex1-4B-lcwgs-1-T.1	16.84437185713149	48.0	150.0	18.181818181818183	280867.0	
Hte-CJol_055-Ex1-4B-lcwgs-1-T.2	15.881191672502496	48.0	150.0	18.181818181818183	280867.0	
Hte-CJol_056-Ex1-5B-lcwgs-1-T.1	17.886583446493532	49.0	150.0	18.181818181818183	265218.0	
Hte-CJol_056-Ex1-5B-lcwgs-1-T.2	17.04379095560124	49.0	150.0	18.181818181818183	265218.0	
Hte-CJol_057-Ex1-3E-lcwgs-1-T.1	15.3705364141763	49.0	150.0	18.181818181818183	305852.0	
Hte-CJol_057-Ex1-3E-lcwgs-1-T.2	14.585481072068944	49.0	150.0	18.181818181818183	305852.0	
Hte-CJol_061-Ex1-1A-lcwgs-1-T.1	24.17208354167468	49.0	150.0	18.181818181818183	51998.0	
Hte-CJol_061-Ex1-1A-lcwgs-1-T.2	22.89703450132697	49.0	150.0	18.181818181818183	51998.0	
Hte-CJol_062-Ex1-6A-lcwgs-1-T.1	15.277621512151214	49.0	150.0	18.181818181818183	71104.0	
Hte-CJol_062-Ex1-6A-lcwgs-1-T.2	14.563175067506748	49.0	150.0	18.181818181818183	71104.0	
Hte-CJol_063-Ex1-5C-lcwgs-1-T.1	16.513830426939265	49.0	150.0	18.181818181818183	106432.0	
Hte-CJol_063-Ex1-5C-lcwgs-1-T.2	15.509433253156942	49.0	150.0	18.181818181818183	106432.0	
Hte-CJol_064-Ex1-6G-lcwgs-1-T.1	21.096154378125775	47.0	150.0	18.181818181818183	194283.0	
Hte-CJol_064-Ex1-6G-lcwgs-1-T.2	20.279544692970433	47.0	150.0	18.181818181818183	194283.0	
Hte-CJol_067-Ex1-2B-lcwgs-1-T.1	20.321472656040356	48.0	150.0	18.181818181818183	74532.0	
Hte-CJol_067-Ex1-2B-lcwgs-1-T.2	19.282992540116993	49.0	150.0	18.181818181818183	74532.0	
Hte-CJol_068-Ex1-2G-lcwgs-1-T.1	19.059234716301944	48.0	150.0	18.181818181818183	416299.0	
Hte-CJol_068-Ex1-2G-lcwgs-1-T.2	18.196409666888087	48.0	150.0	18.181818181818183	416299.0	
Hte-CJol_069-Ex1-3H-lcwgs-1-T.1	15.957658556936039	50.0	150.0	18.181818181818183	354991.0	
Hte-CJol_069-Ex1-3H-lcwgs-1-T.2	15.290405051282278	50.0	150.0	18.181818181818183	354991.0	
Hte-CJol_070-Ex1-5F-lcwgs-1-T.1	20.85367532465706	49.0	150.0	18.181818181818183	167652.0	
Hte-CJol_070-Ex1-5F-lcwgs-1-T.2	19.77319006258064	49.0	150.0	18.181818181818183	167652.0	
Hte-CJol_076-Ex1-4C-lcwgs-1-T.1	19.197814348029922	51.0	150.0	18.181818181818183	144098.0	
Hte-CJol_076-Ex1-4C-lcwgs-1-T.2	18.203261377075293	51.0	150.0	18.181818181818183	144098.0	
Hte-CJol_078-Ex1-7H-lcwgs-1-T.1	16.766779479332058	48.0	150.0	18.181818181818183	762591.0	
Hte-CJol_078-Ex1-7H-lcwgs-1-T.2	16.19305674547482	48.0	150.0	18.181818181818183	762591.0	
Hte-CJol_080-Ex1-8H-lcwgs-1-T.1	11.26857396318475	47.0	150.0	18.181818181818183	45090.0	
Hte-CJol_080-Ex1-8H-lcwgs-1-T.2	10.518962075848307	47.0	150.0	18.181818181818183	45090.0	
Hte-CJol_081-Ex1-7C-lcwgs-1-T.1	14.891348388885334	53.0	150.0	18.181818181818183	46893.0	
Hte-CJol_081-Ex1-7C-lcwgs-1-T.2	13.695007783677738	53.0	150.0	18.181818181818183	46893.0	
Hte-CJol_082-Ex1-2E-lcwgs-1-T.1	10.036011424313912	48.0	150.0	18.181818181818183	80530.0	
Hte-CJol_082-Ex1-2E-lcwgs-1-T.2	9.340618403079588	49.0	150.0	18.181818181818183	80530.0	
Hte-CJol_083-Ex1-6E-lcwgs-1-T.1	12.514964545538263	47.0	150.0	18.181818181818183	76013.0	
Hte-CJol_083-Ex1-6E-lcwgs-1-T.2	11.520397826687542	47.0	150.0	18.181818181818183	76013.0	
Hte-CJol_084-Ex1-8B-lcwgs-1-T.1	10.192397569714899	49.0	150.0	18.181818181818183	25676.0	
Hte-CJol_084-Ex1-8B-lcwgs-1-T.2	9.623773173391498	49.0	150.0	18.181818181818183	25676.0	
Hte-CJol_086-Ex1-1H-lcwgs-1-T.1	22.467039122411094	50.0	150.0	18.181818181818183	265685.0	
Hte-CJol_086-Ex1-1H-lcwgs-1-T.2	21.635011541741264	51.0	150.0	18.181818181818183	265685.0	
Hte-CJol_087-Ex1-2H-lcwgs-1-T.1	17.702775100911822	50.0	150.0	18.181818181818183	588686.0	
Hte-CJol_087-Ex1-2H-lcwgs-1-T.2	16.7378989654959	50.0	150.0	18.181818181818183	588686.0	
Hte-CJol_089-Ex1-3C-lcwgs-1-T.1	22.94969326391741	52.0	150.0	18.181818181818183	226847.0	
Hte-CJol_089-Ex1-3C-lcwgs-1-T.2	21.857040514632715	52.0	150.0	18.181818181818183	226847.0	
Hte-CJol_092-Ex1-3A-lcwgs-1-T.1	9.40319599956517	48.0	150.0	18.181818181818183	27597.0	
Hte-CJol_092-Ex1-3A-lcwgs-1-T.2	8.761821937167085	48.0	150.0	18.181818181818183	27597.0	
Hte-CJol_093-Ex1-4F-lcwgs-1-T.1	16.362784469167252	48.0	150.0	18.181818181818183	305267.0	
Hte-CJol_093-Ex1-4F-lcwgs-1-T.2	15.452629954727726	49.0	150.0	18.181818181818183	305267.0	
Hte-CJol_094-Ex1-6H-lcwgs-1-T.1	14.563679276555959	49.0	150.0	18.181818181818183	207100.0	
Hte-CJol_094-Ex1-6H-lcwgs-1-T.2	13.618569789311621	49.0	150.0	18.181818181818183	207100.0	
Hte-CJol_095-Ex1-5H-lcwgs-1-T.1	18.37241713627826	49.0	150.0	18.181818181818183	82515.0	
Hte-CJol_095-Ex1-5H-lcwgs-1-T.2	17.5010604132582	49.0	150.0	18.181818181818183	82515.0	
Hte-CJol_096-Ex1-1E-lcwgs-1-T.1	14.801189381289575	49.0	150.0	18.181818181818183	111991.0	
Hte-CJol_096-Ex1-1E-lcwgs-1-T.2	13.425185952442604	49.0	150.0	18.181818181818183	111991.0	
Hte-CMvi_005-Ex1-2D-lcwgs-1-T.1	15.766857060722486	43.0	150.0	18.181818181818183	182909.0	
Hte-CMvi_005-Ex1-2D-lcwgs-1-T.2	14.339842512648815	43.0	150.0	18.181818181818183	182909.0	
